name,freq,length,stop_codon,chime
uniq20798,1,418,0,False
uniq20799,1,418,1,False
uniq20800,1,418,0,False
uniq20801,1,418,0,False
uniq20802,1,418,0,False
uniq20803,1,418,0,False
uniq20804,1,418,0,False
uniq20805,1,418,0,False
uniq20806,1,418,0,False
uniq20807,1,418,0,False
uniq20808,1,418,0,False
uniq20809,1,418,0,False
uniq20810,1,417,0,False
uniq20811,1,418,0,False
uniq20812,1,417,0,False
uniq20813,1,418,0,False
uniq20814,1,418,0,False
uniq20815,1,418,0,False
uniq20816,1,418,0,False
uniq20817,1,418,0,False
uniq20818,1,418,0,False
uniq20819,1,432,0,False
uniq20820,1,418,0,False
uniq20821,1,418,1,False
uniq20822,1,418,0,False
uniq20823,1,418,0,False
uniq20824,1,418,0,False
uniq20825,1,418,0,False
uniq20826,1,418,0,False
uniq20827,1,418,0,False
uniq20828,1,418,0,False
uniq20829,1,417,3,False
uniq20830,1,404,3,False
uniq20831,1,417,0,False
uniq20832,1,165,1,False
uniq20833,1,418,0,False
uniq20834,1,418,0,False
uniq20835,1,379,0,False
uniq20836,1,418,0,False
uniq20837,1,418,0,False
uniq20838,1,418,0,False
uniq20839,1,418,0,False
uniq20840,1,418,0,False
uniq20841,1,417,1,False
uniq20842,1,418,0,False
uniq20843,1,418,0,False
uniq20844,1,418,0,False
uniq20845,1,146,2,False
uniq20846,1,418,0,False
uniq20847,1,418,0,False
uniq20848,1,418,0,False
uniq20849,1,418,1,False
uniq20850,1,418,0,False
uniq20851,1,417,0,False
uniq20852,1,418,0,False
uniq20853,1,427,0,False
uniq20854,1,418,0,False
uniq20855,1,418,0,False
uniq20856,1,418,0,False
uniq20857,1,418,0,True
uniq20858,1,417,0,False
uniq20859,1,414,1,False
uniq20860,1,212,3,False
uniq20861,1,418,0,False
uniq20862,1,418,0,False
uniq20863,1,418,0,False
uniq20864,1,418,0,False
uniq20865,1,418,0,False
uniq20866,1,418,0,False
uniq20867,1,418,0,False
uniq20868,1,418,0,False
uniq20869,1,418,0,False
uniq20870,1,417,0,False
uniq20871,1,418,0,False
uniq20872,1,418,0,False
uniq20873,1,418,0,False
uniq20874,1,418,0,False
uniq20875,1,418,0,False
uniq20876,1,418,0,False
uniq20877,1,418,0,False
uniq20878,1,191,1,False
uniq20879,1,418,0,True
uniq20880,1,418,0,False
uniq20881,1,418,0,False
uniq20882,1,418,0,False
uniq20883,1,418,0,False
uniq20884,1,418,0,False
uniq20885,1,418,0,False
uniq20886,1,418,0,False
uniq20887,1,418,0,False
uniq20888,1,418,0,False
uniq20889,1,418,0,False
uniq20890,1,418,0,False
uniq20891,1,418,0,False
uniq20892,1,418,0,False
uniq20893,1,417,2,False
uniq20894,1,418,0,False
uniq20895,1,418,0,False
uniq20896,1,133,0,False
uniq20897,1,418,0,False
uniq20898,1,418,0,False
uniq20899,1,418,0,False
uniq20900,1,418,0,False
uniq20901,1,418,0,False
uniq20902,1,418,0,False
uniq20903,1,418,0,False
uniq20904,1,417,0,False
uniq20905,1,418,0,False
uniq20906,1,418,0,False
uniq20907,1,418,0,False
uniq20908,1,418,0,False
uniq20909,1,418,0,False
uniq20910,1,418,0,False
uniq20911,1,402,1,False
uniq20912,1,418,0,False
uniq20913,1,418,0,False
uniq20914,1,418,0,False
uniq20915,1,418,0,False
uniq20916,1,418,0,False
uniq20917,1,418,0,False
uniq20918,1,418,0,False
uniq20919,1,418,0,False
uniq20920,1,418,0,False
uniq20921,1,418,0,False
uniq20922,1,418,0,False
uniq20923,1,418,0,False
uniq20924,1,418,0,False
uniq20925,1,418,0,False
uniq20926,1,413,0,False
uniq20927,1,418,0,False
uniq20928,1,418,0,False
uniq20929,1,418,0,False
uniq20930,1,418,0,False
uniq20931,1,418,0,False
uniq20932,1,418,0,False
uniq20933,1,418,0,False
uniq20934,1,418,0,False
uniq20935,1,418,0,False
uniq20936,1,418,1,False
uniq20937,1,418,0,False
uniq20938,1,418,1,False
uniq20939,1,418,0,False
uniq20940,1,418,0,False
uniq20941,1,418,0,False
uniq20942,1,417,0,False
uniq20943,1,418,0,False
uniq20944,1,418,0,False
uniq20945,1,417,1,False
uniq20946,1,418,0,False
uniq20947,1,317,0,False
uniq20948,1,418,0,False
uniq20949,1,418,0,False
uniq20950,1,418,0,False
uniq20951,1,418,0,False
uniq20952,1,418,0,False
uniq20953,1,418,0,False
uniq20954,1,418,0,False
uniq20955,1,417,0,False
uniq20956,1,418,0,False
uniq20957,1,317,0,False
uniq20958,1,418,0,False
uniq20959,1,418,0,False
uniq20960,1,418,0,False
uniq20961,1,418,0,False
uniq20962,1,418,0,False
uniq20963,1,418,0,False
uniq20964,1,418,0,False
uniq20965,1,418,0,False
uniq20966,1,418,0,False
uniq20967,1,418,0,False
uniq20968,1,418,0,False
uniq20969,1,418,0,False
uniq20970,1,418,0,False
uniq20971,1,418,0,False
uniq20972,1,418,0,False
uniq20973,1,418,0,False
uniq20974,1,418,0,False
uniq20975,1,418,0,False
uniq20976,1,418,0,False
uniq20977,1,418,0,False
uniq20978,1,418,0,False
uniq20979,1,418,0,False
uniq20980,1,418,0,False
uniq20981,1,418,0,False
uniq20982,1,418,0,False
uniq20983,1,418,0,False
uniq20984,1,418,0,False
uniq20985,1,418,0,False
uniq20986,1,145,0,False
uniq20987,1,418,0,False
uniq20988,1,418,0,False
uniq20989,1,418,0,False
uniq20990,1,418,0,False
uniq20991,1,418,0,False
uniq20992,1,418,0,False
uniq20993,1,418,0,True
uniq20994,1,418,0,False
uniq20995,1,418,0,False
uniq20996,1,418,0,False
uniq20997,1,418,0,False
uniq20998,1,418,0,False
uniq20999,1,418,0,False
uniq21000,1,418,0,False
uniq21001,1,428,0,False
uniq21002,1,405,0,False
uniq21003,1,418,0,False
uniq21004,1,418,0,False
uniq21005,1,418,0,False
uniq21006,1,418,0,False
uniq21007,1,418,0,False
uniq21008,1,418,0,False
uniq21009,1,418,0,False
uniq21010,1,418,0,False
uniq21011,1,418,0,False
uniq21012,1,418,0,False
uniq21013,1,418,0,True
uniq21014,1,418,0,False
uniq21015,1,85,0,False
uniq21016,1,418,0,False
uniq21017,1,418,0,False
uniq21018,1,323,0,False
uniq21019,1,418,0,False
uniq21020,1,418,0,False
uniq21021,1,418,0,False
uniq21022,1,418,0,False
uniq21023,1,418,0,False
uniq21024,1,417,3,False
uniq21025,1,418,0,False
uniq21026,1,418,0,False
uniq21027,1,418,0,False
uniq21028,1,418,0,False
uniq21029,1,418,0,False
uniq21030,1,418,0,False
uniq21031,1,418,0,False
uniq21032,1,418,0,False
uniq21033,1,145,0,False
uniq21034,1,418,0,False
uniq21035,1,418,0,False
uniq21036,1,418,0,False
uniq21037,1,418,0,False
uniq21038,1,418,0,False
uniq21039,1,438,4,False
uniq21040,1,418,0,False
uniq21041,1,418,0,False
uniq21042,1,418,0,False
uniq21043,1,418,0,False
uniq21044,1,418,0,False
uniq21045,1,418,0,False
uniq21046,1,418,0,False
uniq21047,1,418,0,False
uniq21048,1,418,0,False
uniq21049,1,418,0,False
uniq21050,1,418,0,False
uniq21051,1,418,0,False
uniq21052,1,418,0,False
uniq21053,1,418,0,False
uniq21054,1,418,0,False
uniq21055,1,418,0,True
uniq21056,1,418,0,False
uniq21057,1,410,5,False
uniq21058,1,418,0,False
uniq21059,1,418,0,False
uniq21060,1,145,0,False
uniq21061,1,215,3,False
uniq21062,1,418,0,False
uniq21063,1,418,0,False
uniq21064,1,418,0,False
uniq21065,1,418,0,False
uniq21066,1,418,0,False
uniq21067,1,418,0,False
uniq21068,1,418,0,False
uniq21069,1,417,2,False
uniq21070,1,418,0,False
uniq21071,1,418,0,False
uniq21072,1,418,0,False
uniq21073,1,323,0,False
uniq21074,1,418,0,False
uniq21075,1,418,0,False
uniq21076,1,418,0,False
uniq21077,1,331,1,False
uniq21078,1,417,0,False
uniq21079,1,418,0,True
uniq21080,1,418,0,False
uniq21081,1,418,0,False
uniq21082,1,418,0,False
uniq21083,1,418,0,False
uniq21084,1,417,0,False
uniq21085,1,418,0,False
uniq21086,1,418,0,False
uniq21087,1,317,0,False
uniq21088,1,418,0,False
uniq21089,1,418,0,False
uniq21090,1,151,1,False
uniq21091,1,418,0,False
uniq21092,1,418,0,False
uniq21093,1,418,0,False
uniq21094,1,418,0,False
uniq21095,1,317,0,False
uniq21096,1,418,0,False
uniq21097,1,418,0,False
uniq21098,1,418,0,False
uniq21099,1,417,2,False
uniq21100,1,418,0,False
uniq21101,1,418,0,False
uniq21102,1,418,0,False
uniq21103,1,418,0,False
uniq21104,1,417,2,False
uniq21105,1,418,0,False
uniq21106,1,418,0,False
uniq21107,1,418,0,False
uniq21108,1,418,0,False
uniq21109,1,418,0,False
uniq21110,1,418,0,False
uniq21111,1,418,0,False
uniq21112,1,418,0,False
uniq21113,1,418,0,False
uniq21114,1,418,0,False
uniq21115,1,418,0,False
uniq21116,1,418,0,False
uniq21117,1,418,0,False
uniq21118,1,418,0,False
uniq21119,1,418,0,False
uniq21120,1,430,0,False
uniq21121,1,335,2,False
uniq21122,1,418,0,False
uniq21123,1,418,0,False
uniq21124,1,81,0,False
uniq21125,1,418,0,False
uniq21126,1,418,0,False
uniq21127,1,417,0,False
uniq21128,1,418,0,True
uniq21129,1,418,0,False
uniq21130,1,418,0,True
uniq21131,1,418,0,False
uniq21132,1,418,0,False
uniq21133,1,418,0,False
uniq21134,1,418,0,False
uniq21135,1,418,0,False
uniq21136,1,418,0,False
uniq21137,1,418,0,False
uniq21138,1,418,0,True
uniq21139,1,418,0,False
uniq21140,1,418,0,False
uniq21141,1,418,0,False
uniq21142,1,317,0,False
uniq21143,1,418,0,False
uniq21144,1,418,0,False
uniq21145,1,418,0,False
uniq21146,1,418,0,False
uniq21147,1,418,0,False
uniq21148,1,418,0,False
uniq21149,1,418,0,False
uniq21150,1,417,0,False
uniq21151,1,418,0,False
uniq21152,1,417,1,False
uniq21153,1,418,0,False
uniq21154,1,417,2,False
uniq21155,1,203,1,False
uniq21156,1,418,0,False
uniq21157,1,418,0,False
uniq21158,1,418,0,False
uniq21159,1,418,0,False
uniq21160,1,418,0,False
uniq21161,1,418,0,False
uniq21162,1,418,0,False
uniq21163,1,418,0,False
uniq21164,1,418,0,False
uniq21165,1,418,0,False
uniq21166,1,418,0,False
uniq21167,1,418,0,False
uniq21168,1,418,0,False
uniq21169,1,418,0,False
uniq21170,1,418,0,False
uniq21171,1,418,0,False
uniq21172,1,418,1,False
uniq21173,1,418,0,False
uniq21174,1,418,0,False
uniq21175,1,418,0,False
uniq21176,1,418,0,False
uniq21177,1,418,0,False
uniq21178,1,418,0,False
uniq21179,1,417,4,False
uniq21180,1,418,0,False
uniq21181,1,418,0,False
uniq21182,1,418,0,False
uniq21183,1,418,0,False
uniq21184,1,145,0,False
uniq21185,1,418,0,False
uniq21186,1,418,0,False
uniq21187,1,418,0,False
uniq21188,1,418,0,False
uniq21189,1,78,0,False
uniq21190,1,418,0,False
uniq21191,1,418,0,False
uniq21192,1,418,0,False
uniq21193,1,418,0,False
uniq21194,1,418,0,False
uniq21195,1,418,0,False
uniq21196,1,418,0,False
uniq21197,1,418,0,False
uniq21198,1,418,0,False
uniq21199,1,418,0,False
uniq21200,1,418,0,False
uniq21201,1,418,0,False
uniq21202,1,418,0,False
uniq21203,1,418,0,False
uniq21204,1,418,0,False
uniq21205,1,418,0,False
uniq21206,1,418,0,False
uniq21207,1,418,0,False
uniq21208,1,418,0,False
uniq21209,1,418,0,False
uniq21210,1,418,0,False
uniq21211,1,418,0,False
uniq21212,1,418,0,False
uniq21213,1,418,0,False
uniq21214,1,418,0,False
uniq21215,1,418,0,False
uniq21216,1,418,0,False
uniq21217,1,418,0,False
uniq21218,1,418,0,False
uniq21219,1,418,0,False
uniq21220,1,418,0,False
uniq21221,1,418,0,False
uniq21222,1,418,0,False
uniq21223,1,418,0,False
uniq21224,1,418,0,False
uniq21225,1,88,0,False
uniq21226,1,418,0,False
uniq21227,1,418,0,False
uniq21228,1,418,0,False
uniq21229,1,417,0,False
uniq21230,1,418,0,False
uniq21231,1,418,0,False
uniq21232,1,418,0,False
uniq21233,1,418,0,False
uniq21234,1,418,0,False
uniq21235,1,272,0,False
uniq21236,1,418,0,False
uniq21237,1,418,0,False
uniq21238,1,418,0,False
uniq21239,1,418,0,False
uniq21240,1,418,0,False
uniq21241,1,418,0,False
uniq21242,1,418,0,False
uniq21243,1,418,1,False
uniq21244,1,418,0,False
uniq21245,1,418,0,False
uniq21246,1,418,0,False
uniq21247,1,418,0,False
uniq21248,1,415,0,False
uniq21249,1,418,0,False
uniq21250,1,418,0,False
uniq21251,1,418,0,False
uniq21252,1,418,0,False
uniq21253,1,418,0,True
uniq21254,1,418,0,False
uniq21255,1,418,0,False
uniq21256,1,226,0,False
uniq21257,1,418,0,False
uniq21258,1,418,0,False
uniq21259,1,418,1,False
uniq21260,1,418,0,False
uniq21261,1,416,1,False
uniq21262,1,91,0,False
uniq21263,1,418,0,False
uniq21264,1,418,0,False
uniq21265,1,418,0,False
uniq21266,1,418,0,False
uniq21267,1,418,0,False
uniq21268,1,418,0,False
uniq21269,1,418,0,False
uniq21270,1,418,0,False
uniq21271,1,156,0,False
uniq21272,1,418,0,False
uniq21273,1,418,0,False
uniq21274,1,418,0,False
uniq21275,1,365,5,False
uniq21276,1,418,0,False
uniq21277,1,418,0,False
uniq21278,1,418,0,False
uniq21279,1,418,0,False
uniq21280,1,418,0,False
uniq21281,1,129,1,False
uniq21282,1,418,0,False
uniq21283,1,418,0,False
uniq21284,1,417,1,False
uniq21285,1,418,0,False
uniq21286,1,418,0,False
uniq21287,1,418,0,False
uniq21288,1,418,0,False
uniq21289,1,418,0,False
uniq21290,1,418,0,False
uniq21291,1,418,0,False
uniq21292,1,403,0,False
uniq21293,1,418,0,False
uniq21294,1,430,0,False
uniq21295,1,418,0,False
uniq21296,1,418,0,False
uniq21297,1,418,0,False
uniq21298,1,417,1,False
uniq21299,1,417,3,False
uniq21300,1,180,1,False
uniq21301,1,418,0,False
uniq21302,1,421,0,True
uniq21303,1,418,0,False
uniq21304,1,418,0,False
uniq21305,1,418,0,False
uniq21306,1,418,0,False
uniq21307,1,418,0,False
uniq21308,1,418,0,False
uniq21309,1,418,0,False
uniq21310,1,418,0,False
uniq21311,1,418,0,False
uniq21312,1,418,0,False
uniq21313,1,418,0,False
uniq21314,1,418,0,False
uniq21315,1,418,0,False
uniq21316,1,418,0,False
uniq21317,1,418,0,False
uniq21318,1,418,0,False
uniq21319,1,418,0,False
uniq21320,1,418,0,False
uniq21321,1,418,0,False
uniq21322,1,418,0,False
uniq21323,1,418,0,False
uniq21324,1,418,0,False
uniq21325,1,418,0,False
uniq21326,1,98,0,False
uniq21327,1,418,0,False
uniq21328,1,418,0,False
uniq21329,1,418,0,False
uniq21330,1,418,0,False
uniq21331,1,418,0,False
uniq21332,1,418,0,False
uniq21333,1,418,0,False
uniq21334,1,418,0,False
uniq21335,1,418,0,False
uniq21336,1,418,0,False
uniq21337,1,417,1,False
uniq21338,1,417,3,False
uniq21339,1,418,0,False
uniq21340,1,418,0,False
uniq21341,1,418,0,False
uniq21342,1,418,0,False
uniq21343,1,418,0,False
uniq21344,1,417,3,False
uniq21345,1,419,0,False
uniq21346,1,418,0,False
uniq21347,1,418,0,False
uniq21348,1,418,0,False
uniq21349,1,418,0,False
uniq21350,1,418,0,False
uniq21351,1,418,0,False
uniq21352,1,418,0,False
uniq21353,1,418,0,False
uniq21354,1,430,0,False
uniq21355,1,101,1,False
uniq21356,1,418,0,False
uniq21357,1,418,0,False
uniq21358,1,418,0,False
uniq21359,1,418,0,False
uniq21360,1,418,0,False
uniq21361,1,418,0,False
uniq21362,1,418,0,False
uniq21363,1,418,0,False
uniq21364,1,418,0,False
uniq21365,1,418,0,False
uniq21366,1,418,0,False
uniq21367,1,418,0,False
uniq21368,1,418,0,False
uniq21369,1,418,0,False
uniq21370,1,418,0,False
uniq21371,1,418,0,False
uniq21372,1,418,0,False
uniq21373,1,418,0,False
uniq21374,1,352,0,False
uniq21375,1,415,0,False
uniq21376,1,418,0,False
uniq21377,1,418,0,False
uniq21378,1,418,0,False
uniq21379,1,418,0,False
uniq21380,1,418,0,False
uniq21381,1,418,0,False
uniq21382,1,418,0,False
uniq21383,1,145,0,False
uniq21384,1,145,0,False
uniq21385,1,417,2,False
uniq21386,1,242,0,False
uniq21387,1,418,0,False
uniq21388,1,418,0,False
uniq21389,1,418,0,False
uniq21390,1,418,0,False
uniq21391,1,418,0,False
uniq21392,1,418,1,False
uniq21393,1,418,0,True
uniq21394,1,418,0,False
uniq21395,1,418,0,False
uniq21396,1,418,0,False
uniq21397,1,409,1,False
uniq21398,1,418,0,False
uniq21399,1,418,0,False
uniq21400,1,418,0,False
uniq21401,1,418,0,True
uniq21402,1,418,1,False
uniq21403,1,418,0,False
uniq21404,1,418,0,False
uniq21405,1,418,0,False
uniq21406,1,418,0,False
uniq21407,1,420,1,False
uniq21408,1,418,0,False
uniq21409,1,418,0,False
uniq21410,1,418,0,False
uniq21411,1,418,0,False
uniq21412,1,175,2,False
uniq21413,1,84,0,False
uniq21414,1,418,0,False
uniq21415,1,418,0,False
uniq21416,1,174,1,False
uniq21417,1,418,0,False
uniq21418,1,418,0,False
uniq21419,1,418,0,False
uniq21420,1,418,0,False
uniq21421,1,418,0,False
uniq21422,1,418,0,False
uniq21423,1,418,0,False
uniq21424,1,418,0,False
uniq21425,1,418,0,False
uniq21426,1,418,0,True
uniq21427,1,418,0,False
uniq21428,1,418,0,False
uniq21429,1,430,0,False
uniq21430,1,418,0,False
uniq21431,1,418,0,False
uniq21432,1,418,0,False
uniq21433,1,418,0,False
uniq21434,1,418,0,False
uniq21435,1,418,0,False
uniq21436,1,418,0,False
uniq21437,1,418,0,False
uniq21438,1,418,0,False
uniq21439,1,187,3,False
uniq21440,1,418,0,False
uniq21441,1,418,0,False
uniq21442,1,430,0,False
uniq21443,1,418,0,False
uniq21444,1,418,0,False
uniq21445,1,418,0,False
uniq21446,1,418,0,False
uniq21447,1,418,0,False
uniq21448,1,418,0,False
uniq21449,1,418,0,False
uniq21450,1,418,0,False
uniq21451,1,418,0,False
uniq21452,1,418,0,False
uniq21453,1,418,0,False
uniq21454,1,418,0,False
uniq21455,1,418,0,False
uniq21456,1,418,0,False
uniq21457,1,417,1,False
uniq21458,1,418,0,False
uniq21459,1,417,1,False
uniq21460,1,418,0,False
uniq21461,1,418,0,False
uniq21462,1,418,0,False
uniq21463,1,418,0,False
uniq21464,1,418,0,False
uniq21465,1,430,0,False
uniq21466,1,418,0,False
uniq21467,1,418,0,False
uniq21468,1,418,0,False
uniq21469,1,418,0,False
uniq21470,1,418,0,False
uniq21471,1,418,0,False
uniq21472,1,418,0,False
uniq21473,1,418,0,False
uniq21474,1,418,0,False
uniq21475,1,418,0,False
uniq21476,1,418,0,False
uniq21477,1,418,0,False
uniq21478,1,418,0,False
uniq21479,1,418,0,False
uniq21480,1,418,0,False
uniq21481,1,418,0,False
uniq21482,1,418,0,False
uniq21483,1,418,0,False
uniq21484,1,418,0,False
uniq21485,1,418,0,False
uniq21486,1,418,0,False
uniq21487,1,418,0,False
uniq21488,1,418,0,False
uniq21489,1,418,0,True
uniq21490,1,418,0,False
uniq21491,1,417,4,False
uniq21492,1,397,1,False
uniq21493,1,418,0,False
uniq21494,1,418,0,False
uniq21495,1,418,0,False
uniq21496,1,418,0,False
uniq21497,1,418,0,True
uniq21498,1,416,1,False
uniq21499,1,418,0,False
uniq21500,1,418,0,False
uniq21501,1,418,0,False
uniq21502,1,418,0,False
uniq21503,1,418,0,False
uniq21504,1,417,1,False
uniq21505,1,418,0,False
uniq21506,1,401,1,False
uniq21507,1,418,0,False
uniq21508,1,418,0,False
uniq21509,1,418,0,False
uniq21510,1,418,0,False
uniq21511,1,418,0,False
uniq21512,1,418,0,False
uniq21513,1,417,3,False
uniq21514,1,418,0,False
uniq21515,1,76,0,False
uniq21516,1,418,0,False
uniq21517,1,417,1,False
uniq21518,1,418,0,False
uniq21519,1,435,0,False
uniq21520,1,418,0,False
uniq21521,1,418,0,False
uniq21522,1,91,1,False
uniq21523,1,317,0,False
uniq21524,1,418,0,False
uniq21525,1,418,0,False
uniq21526,1,418,0,False
uniq21527,1,418,0,False
uniq21528,1,418,0,False
uniq21529,1,418,0,False
uniq21530,1,418,0,False
uniq21531,1,418,0,False
uniq21532,1,275,1,False
uniq21533,1,418,0,False
uniq21534,1,418,0,False
uniq21535,1,418,0,False
uniq21536,1,418,0,False
uniq21537,1,418,0,False
uniq21538,1,418,0,False
uniq21539,1,417,3,False
uniq21540,1,418,0,False
uniq21541,1,418,0,False
uniq21542,1,418,0,False
uniq21543,1,418,0,False
uniq21544,1,418,0,False
uniq21545,1,58,0,False
uniq21546,1,418,0,False
uniq21547,1,418,0,False
uniq21548,1,418,0,False
uniq21549,1,121,0,False
uniq21550,1,418,0,False
uniq21551,1,418,0,False
uniq21552,1,418,0,False
uniq21553,1,418,0,False
uniq21554,1,418,0,False
uniq21555,1,418,0,False
uniq21556,1,417,4,False
uniq21557,1,418,0,False
uniq21558,1,418,0,False
uniq21559,1,418,0,False
uniq21560,1,418,0,False
uniq21561,1,418,0,False
uniq21562,1,418,0,False
uniq21563,1,418,0,False
uniq21564,1,417,2,False
uniq21565,1,418,0,False
uniq21566,1,418,0,False
uniq21567,1,418,0,False
uniq21568,1,418,0,False
uniq21569,1,418,0,False
uniq21570,1,418,0,False
uniq21571,1,418,0,False
uniq21572,1,418,0,False
uniq21573,1,418,0,False
uniq21574,1,418,0,False
uniq21575,1,418,0,False
uniq21576,1,418,0,False
uniq21577,1,418,0,False
uniq21578,1,418,0,False
uniq21579,1,418,0,False
uniq21580,1,418,0,False
uniq21581,1,418,0,False
uniq21582,1,417,1,False
uniq21583,1,418,0,False
uniq21584,1,418,0,False
uniq21585,1,418,0,False
uniq21586,1,418,0,False
uniq21587,1,418,0,False
uniq21588,1,418,0,False
uniq21589,1,418,0,False
uniq21590,1,418,0,False
uniq21591,1,418,0,False
uniq21592,1,418,0,False
uniq21593,1,405,1,False
uniq21594,1,418,0,False
uniq21595,1,418,1,False
uniq21596,1,231,2,False
uniq21597,1,418,0,False
uniq21598,1,418,0,False
uniq21599,1,418,0,False
uniq21600,1,418,0,False
uniq21601,1,418,0,False
uniq21602,1,418,0,False
uniq21603,1,418,0,False
uniq21604,1,418,0,False
uniq21605,1,418,0,False
uniq21606,1,417,0,False
uniq21607,1,152,3,False
uniq21608,1,418,0,False
uniq21609,1,418,0,False
uniq21610,1,418,0,False
uniq21611,1,66,0,False
uniq21612,1,418,0,False
uniq21613,1,418,0,False
uniq21614,1,418,0,False
uniq21615,1,418,0,False
uniq21616,1,418,0,False
uniq21617,1,418,0,False
uniq21618,1,418,0,False
uniq21619,1,418,0,False
uniq21620,1,418,0,False
uniq21621,1,379,0,False
uniq21622,1,418,0,False
uniq21623,1,418,0,False
uniq21624,1,418,0,False
uniq21625,1,418,0,False
uniq21626,1,418,0,False
uniq21627,1,418,0,False
uniq21628,1,418,0,False
uniq21629,1,418,0,False
uniq21630,1,317,0,False
uniq21631,1,418,0,False
uniq21632,1,169,1,False
uniq21633,1,418,0,False
uniq21634,1,418,0,False
uniq21635,1,113,0,False
uniq21636,1,418,0,False
uniq21637,1,418,0,False
uniq21638,1,418,0,False
uniq21639,1,418,0,False
uniq21640,1,418,0,False
uniq21641,1,209,1,False
uniq21642,1,418,0,False
uniq21643,1,418,0,False
uniq21644,1,418,0,False
uniq21645,1,418,0,False
uniq21646,1,418,0,False
uniq21647,1,418,0,False
uniq21648,1,418,0,False
uniq21649,1,418,0,False
uniq21650,1,395,1,False
uniq21651,1,418,0,False
uniq21652,1,430,0,False
uniq21653,1,418,0,False
uniq21654,1,418,0,False
uniq21655,1,131,2,False
uniq21656,1,418,0,False
uniq21657,1,418,0,False
uniq21658,1,418,0,False
uniq21659,1,418,0,False
uniq21660,1,418,0,False
uniq21661,1,418,0,False
uniq21662,1,242,0,False
uniq21663,1,418,0,False
uniq21664,1,418,0,False
uniq21665,1,418,0,False
uniq21666,1,418,0,False
uniq21667,1,418,1,False
uniq21668,1,100,0,False
uniq21669,1,72,0,False
uniq21670,1,418,0,False
uniq21671,1,418,0,False
uniq21672,1,418,1,False
uniq21673,1,418,0,False
uniq21674,1,418,0,False
uniq21675,1,418,0,False
uniq21676,1,418,0,False
uniq21677,1,418,0,False
uniq21678,1,418,0,False
uniq21679,1,418,0,False
uniq21680,1,418,0,False
uniq21681,1,418,0,False
uniq21682,1,418,0,False
uniq21683,1,418,0,False
uniq21684,1,418,0,False
uniq21685,1,418,0,False
uniq21686,1,237,2,False
uniq21687,1,418,0,False
uniq21688,1,178,0,False
uniq21689,1,225,0,False
uniq21690,1,418,0,False
uniq21691,1,418,0,False
uniq21692,1,418,0,False
uniq21693,1,418,1,False
uniq21694,1,418,0,False
uniq21695,1,418,0,False
uniq21696,1,418,0,False
uniq21697,1,418,0,False
uniq21698,1,418,0,False
uniq21699,1,418,0,False
uniq21700,1,418,0,False
uniq21701,1,418,0,False
uniq21702,1,418,0,False
uniq21703,1,418,0,False
uniq21704,1,418,0,False
uniq21705,1,183,0,False
uniq21706,1,418,0,False
uniq21707,1,418,1,False
uniq21708,1,185,0,False
uniq21709,1,418,0,False
uniq21710,1,418,0,False
uniq21711,1,418,0,False
uniq21712,1,418,0,False
uniq21713,1,417,2,False
uniq21714,1,418,0,False
uniq21715,1,419,0,False
uniq21716,1,418,0,False
uniq21717,1,418,0,False
uniq21718,1,418,0,False
uniq21719,1,418,0,False
uniq21720,1,418,0,False
uniq21721,1,418,0,False
uniq21722,1,418,0,False
uniq21723,1,417,1,False
uniq21724,1,418,0,False
uniq21725,1,418,0,False
uniq21726,1,418,0,False
uniq21727,1,418,0,False
uniq21728,1,418,0,False
uniq21729,1,418,0,False
uniq21730,1,418,0,False
uniq21731,1,418,0,False
uniq21732,1,418,0,False
uniq21733,1,418,0,False
uniq21734,1,418,0,False
uniq21735,1,418,0,False
uniq21736,1,418,0,False
uniq21737,1,418,0,False
uniq21738,1,418,0,False
uniq21739,1,418,0,False
uniq21740,1,418,0,False
uniq21741,1,418,0,False
uniq21742,1,418,0,False
uniq21743,1,418,0,False
uniq21744,1,418,0,False
uniq21745,1,418,0,False
uniq21746,1,418,0,False
uniq21747,1,418,0,False
uniq21748,1,128,1,False
uniq21749,1,165,1,False
uniq21750,1,418,0,False
uniq21751,1,417,0,False
uniq21752,1,418,0,False
uniq21753,1,418,0,False
uniq21754,1,416,2,False
uniq21755,1,90,0,False
uniq21756,1,418,0,False
uniq21757,1,418,0,False
uniq21758,1,418,0,False
uniq21759,1,418,0,False
uniq21760,1,134,0,False
uniq21761,1,149,2,False
uniq21762,1,418,0,False
uniq21763,1,418,0,False
uniq21764,1,418,0,False
uniq21765,1,418,0,False
uniq21766,1,419,3,False
uniq21767,1,418,0,False
uniq21768,1,418,0,False
uniq21769,1,418,0,False
uniq21770,1,418,0,False
uniq21771,1,418,0,False
uniq21772,1,418,0,False
uniq21773,1,418,0,False
uniq21774,1,418,0,False
uniq21775,1,418,0,False
uniq21776,1,418,0,False
uniq21777,1,417,0,False
uniq21778,1,418,0,False
uniq21779,1,418,0,False
uniq21780,1,418,0,False
uniq21781,1,418,0,False
uniq21782,1,418,0,False
uniq21783,1,418,0,False
uniq21784,1,418,0,False
uniq21785,1,418,0,False
uniq21786,1,418,0,False
uniq21787,1,417,3,False
uniq21788,1,418,0,False
uniq21789,1,314,0,False
uniq21790,1,418,0,False
uniq21791,1,418,0,False
uniq21792,1,115,0,False
uniq21793,1,418,0,False
uniq21794,1,418,0,False
uniq21795,1,418,0,True
